latitude,longitude
38.47435531,-121.448452
38.54669508,-121.4416935
38.60874842,-121.4944018
38.63895258,-121.439826
38.5077414,-121.5389783
38.47692818,-121.5022861
38.51995472,-121.5225871
38.57223488,-121.4732784
38.44878699,-121.4408522
38.57798346,-121.4926364
38.56931341,-121.4745346
38.5467716,-121.458959
38.59279731,-121.485061
38.55689118,-121.4831624
38.61866401,-121.5195671
38.64404243,-121.4568936
38.63020663,-121.4959999
38.52498825,-121.440535
38.4616929,-121.4323938
38.59279731,-121.485061
38.56588957,-121.4602865
38.54818818,-121.3940644
38.52691284,-121.5113897
38.67811932,-121.5183604
38.61118933,-121.4265596
38.5752667,-121.4745537
38.47059147,-121.43386
38.52394421,-121.4421196
38.65887585,-121.4469922
38.47732902,-121.49092
38.57188611,-121.4648897
38.54674644,-121.4460953
38.63449242,-121.5028488
38.57188611,-121.4648897
38.503518,-121.4757666
38.62427027,-121.446158
38.48274139,-121.4501724
38.47421612,-121.42717
38.57815667,-121.4876958
38.44752323,-121.4401567
38.51685646,-121.5250509
38.55019478,-121.4920577
38.53085814,-121.479149
38.49525938,-121.5079025
38.5473157,-121.4520421
38.54675579,-121.4538401
38.57602331,-121.4682622
38.56559378,-121.5072531
38.54910632,-121.5096362
38.58062786,-121.5014996
38.57009677,-121.4162358
38.4511981,-121.4341184
38.61315477,-121.4490547
38.56689949,-121.413324
38.60154457,-121.42747
38.48278711,-121.471758
38.47985848,-121.4462157
38.50440869,-121.422371
38.55630084,-121.4662305
38.65847399,-121.5161468
38.57929276,-121.4906436
38.65847399,-121.5161468
38.50388656,-121.5390906
38.56665175,-121.5067911
38.61112661,-121.4487064
38.54392319,-121.4712461
38.47038918,-121.4223876
38.61755666,-121.4444846
38.48149327,-121.4644874
38.47765523,-121.5196666
38.61728024,-121.5007778
38.6296517,-121.4755286
38.52007051,-121.5018595
38.61112009,-121.4473381
38.57551005,-121.4940462
38.47429277,-121.4503108
38.62197217,-121.4253528
38.55595051,-121.4641035
38.62477487,-121.4251692
38.58245363,-121.5052755
38.62192663,-121.4322662
38.58601422,-121.4836896
38.48340799,-121.5203336
38.51177507,-121.5431042
38.56342448,-121.4693599
38.591168,-121.4817665
38.61140992,-121.4476543
38.48020167,-121.4601374
38.62192663,-121.4322662
38.63589608,-121.5055312
38.60785424,-121.4581841
38.48151147,-121.4684313
38.56215492,-121.506385
38.53385644,-121.515754
38.51599171,-121.4274605
38.58358534,-121.4920473
38.64278274,-121.4257137
38.55805348,-121.4790449
38.49575914,-121.4827348
38.61890556,-121.5000769
38.48340441,-121.5321939
38.48272145,-121.4790738
38.57772224,-121.4906793
38.5543985,-121.4790156
38.58003319,-121.4973304
38.65877823,-121.5043183
38.57042066,-121.4740683
38.55234985,-121.4711067
38.51018598,-121.4900812
38.54528535,-121.464715
38.61949324,-121.4962856
38.48214296,-121.534651
38.61138144,-121.455557
38.55477924,-121.4715398
38.49466185,-121.5212433
38.61112661,-121.4487064
38.61950804,-121.4535138
38.524921,-121.4494106
38.54215599,-121.4439667
38.56944762,-121.4666533
38.55792771,-121.43864
38.6259957,-121.4869215
38.54783739,-121.4243203
38.55128541,-121.4671318
38.59577758,-121.4262601
38.55575132,-121.411779
38.61972393,-121.4746566
38.62741952,-121.4978994
38.57562396,-121.4260374
38.48617977,-121.4549077
38.64316291,-121.4745819
38.59714644,-121.4520581
38.6474367,-121.4534502
38.64316291,-121.4745819
38.52199137,-121.4990149
38.61732525,-121.5198701
38.62896755,-121.5066925
38.54395353,-121.4647075
38.60930781,-121.4485
38.50686233,-121.4787544
38.54675579,-121.4538401
38.62147929,-121.4278524
38.525636,-121.4473287
38.47245555,-121.4270863
38.5793726,-121.4747124
38.62247542,-121.4389474
38.63449242,-121.5028488
38.67732505,-121.5168735
38.51434816,-121.4800628
38.61542969,-121.4919849
38.64191945,-121.4216347
38.62009248,-121.426719
38.59007055,-121.4856685
38.48538062,-121.5374388
38.55462435,-121.458819
38.61474191,-121.4461725
38.54221766,-121.4374105
38.61295423,-121.5005071
38.60307405,-121.420291
38.47433721,-121.4189709
38.45471595,-121.4381169
38.52555366,-121.43427
38.62147929,-121.4278524
38.47614715,-121.4598152
38.62406654,-121.4448995
38.55269382,-121.4274073
38.61696967,-121.5000765
38.47587793,-121.4395992
38.63936687,-121.4408906
38.53450711,-121.4681974
38.627317,-121.4534085
38.58314743,-121.4974099
38.53944483,-121.4629583
38.56374165,-121.4787306
38.58276198,-121.4688872
38.52983357,-121.4448282
38.57615249,-121.5003415
38.52532078,-121.4830904
38.66298106,-121.5270363
38.61199425,-121.4244182
38.4890423,-121.491965
38.57500761,-121.4841051
38.62648616,-121.4966948
38.54327657,-121.4417342
38.45543018,-121.4370462
38.58618556,-121.4870224
38.47431603,-121.4546419
38.54718283,-121.4647218
38.65798545,-121.541883
38.57498057,-121.4642474
38.58506592,-121.4884229
38.63862878,-121.3815598
38.62346829,-121.4426884
38.57100991,-121.4935219
38.61124309,-121.4755625
38.51048773,-121.406008
38.56412181,-121.417918
38.54066622,-121.4517155
38.64674718,-121.5324558
38.50111994,-121.5139178
38.62210853,-121.5191764
38.51995809,-121.4304905
38.51995809,-121.4304905
38.52199137,-121.4990149
38.47764806,-121.4891676
38.5985901,-121.4286169
38.61188095,-121.4655275
38.58215599,-121.4775255
38.57294064,-121.4248243
38.60590997,-121.4646484
38.56519016,-121.4442104
38.50305262,-121.4827938
38.52199137,-121.4990149
38.62599581,-121.4316422
38.6161187,-121.4504318
38.57871645,-121.4802163
38.62354293,-121.434294
38.47732859,-121.4803322
38.62996703,-121.4784703
38.50634715,-121.5169435
38.67745476,-121.5027381
38.62541828,-121.433145
38.63647046,-121.429178
38.64420903,-121.5129034
38.58088731,-121.4714654
38.62541828,-121.433145
38.58026647,-121.4979339
38.66719342,-121.5277369
38.49850245,-121.4827604
38.6183743,-121.4392211
38.51055822,-121.3905289
38.66234122,-121.4951282
38.50635324,-121.5277277
38.48664963,-121.4769699
38.60992783,-121.456513
38.56587673,-121.4646165
38.62363032,-121.4866655
38.61890556,-121.5000769
38.5425445,-121.4284607
38.62595817,-121.4290136
38.55234985,-121.4711067
38.56913281,-121.4406785
38.54146972,-121.4254625
38.47427504,-121.4465943
38.52983357,-121.4448282
38.64681802,-121.4650379
38.61589986,-121.4902491
38.53876157,-121.416555
38.5395643,-121.4134753
38.52507559,-121.427517
38.65550746,-121.5556894
38.57715166,-121.4827568
38.61341962,-121.4527905
38.62541828,-121.433145
38.5545627,-121.3802811
38.51446243,-121.5298585
38.53630908,-121.4056953
38.62529673,-121.4318753
38.56382548,-121.491401
38.63466859,-121.4301867
38.62868558,-121.468398
38.47943831,-121.4376744
38.52475578,-121.4919171
38.49407763,-121.4673944
38.46499591,-121.4174193
38.55766731,-121.471396
38.62020172,-121.4366726
38.6220841,-121.4341446
38.59278496,-121.4841374
38.61142717,-121.4719599
38.61449687,-121.442601
38.61112661,-121.4487064
38.63020663,-121.4959999
38.56853798,-121.4251955
38.5791674,-121.4984069
38.54146972,-121.4254625
38.5692795,-121.4890397
38.48934244,-121.4859396
38.62218315,-121.4659998
38.63024715,-121.4493987
38.58388345,-121.4745497
38.52078633,-121.5119629
38.6161168,-121.4529308
38.48199912,-121.4784328
38.5474759,-121.3980671
38.50298477,-121.5346969
38.58184562,-121.5011657
38.50298477,-121.5346969
38.54818818,-121.3940644
38.48455742,-121.4656033
38.53317666,-121.5069385
38.63862878,-121.3815598
38.55804061,-121.3998489
38.48371518,-121.4516915
38.57160034,-121.48052
38.48574227,-121.4611611
38.53952458,-121.4647617
38.5601973,-121.5122704
38.63410573,-121.455905
38.57150442,-121.4836302
38.62991663,-121.4394524
38.58165678,-121.5032275
38.59875634,-121.4211729
38.55155803,-121.4684935
38.51750189,-121.4409152
38.49689915,-121.4828349
38.63862878,-121.3815598
38.58573502,-121.4863575
38.60781149,-121.4220758
38.63472676,-121.4478727
38.46791937,-121.4226974
38.49590431,-121.5235515
38.47826995,-121.46994
38.62354293,-121.434294
38.49311839,-121.4595052
38.64518402,-121.4326726
38.46956131,-121.4332115
38.46025863,-121.4184079
38.61112661,-121.4487064
38.61936618,-121.4382088
38.60027317,-121.4252477
38.64404243,-121.4568936
38.63153999,-121.4367266
38.51585289,-121.4383522
38.6059953,-121.4284911
38.66144962,-121.5292529
38.56567077,-121.4983269
38.4894192,-121.5427895
38.47587955,-121.4410698
38.64600077,-121.5132343
38.56796664,-121.4852542
38.53046628,-121.4433516
38.62496247,-121.4337087
38.52491808,-121.4522664
38.64316291,-121.4745819
38.55863257,-121.3793225
38.60027317,-121.4252477
38.53951607,-121.4352432
38.63253662,-121.4260658
38.5978936,-121.4238252
38.47429277,-121.4503108
38.65941872,-121.5096441
38.47215453,-121.4912852
38.61874708,-121.4569463
38.57829626,-121.482654
38.49547672,-121.4718913
38.50990576,-121.5302484
38.66123935,-121.5295379
38.52285617,-121.4335119
38.52983357,-121.4448282
38.61041662,-121.4230206
38.52991087,-121.5224402
38.62809515,-121.4756171
38.53760783,-121.4647446
38.53634384,-121.4407606
38.62648616,-121.4966948
38.52501505,-121.4455298
38.57732399,-121.4698616
38.57493581,-121.483399
38.51213446,-121.4793485
38.45585205,-121.4301179
38.54677899,-121.4593645
38.51213446,-121.4793485
38.52709836,-121.4424934
38.62863295,-121.4547111
38.64479784,-121.4581238
38.54918489,-121.4665635
38.64316291,-121.4745819
38.64578755,-121.4381896
38.53408342,-121.507079
38.53166382,-121.4703231
38.55211647,-121.4049517
38.58428687,-121.4855038
38.61009514,-121.4927929
38.52718667,-121.4712477
38.57633652,-121.4785616
38.61521091,-121.491563
38.6161187,-121.4504318
38.63358427,-121.4313716
38.55477924,-121.4715398
38.47421612,-121.42717
38.506135,-121.4140049
38.49311839,-121.4595052
38.51183814,-121.5187097
38.493179,-121.4708286
38.6140791,-121.4920785
38.51297449,-121.5185972
38.51052171,-121.4274484
38.57368379,-121.4791371
38.48131474,-121.5013123
38.52567,-121.4162355
38.55317349,-121.4698767
38.52935875,-121.4471706
38.62024815,-121.4590874
38.61054373,-121.4231806
38.53876024,-121.4065734
38.62928795,-121.5064872
38.55612335,-121.4724356
38.61536788,-121.4948028
38.55080199,-121.4392101
38.58068906,-121.4903293
38.57966847,-121.4745598
38.62824591,-121.4767711
38.51084657,-121.4095907
38.48412546,-121.4762198
38.55619719,-121.4551842
38.46337225,-121.4161718
38.53849952,-121.4907389
38.64270234,-121.4562911
38.48126775,-121.505075
38.55078622,-121.4630967
38.43809806,-121.4292715
38.43809806,-121.4292715
38.61112011,-121.4461937
38.63472676,-121.4478727
38.49708379,-121.4973062
38.53345635,-121.5192421
38.47504537,-121.5314103
38.57115555,-121.4696312
38.52604112,-121.4863745
38.47501232,-121.5313861
38.60286119,-121.4533125
38.608676,-121.4799069
38.6715134,-121.5055012
38.55123169,-121.4043052
38.61655961,-121.4438554
38.48149132,-121.4724244
38.48230213,-121.4530858
38.64493057,-121.4291487
38.58215599,-121.4775255
38.49575914,-121.4827348
38.55721356,-121.4104346
38.61394284,-121.4438793
38.49605385,-121.5036133
38.62612905,-121.441537
38.64316291,-121.4745819
38.60781149,-121.4220758
38.57052225,-121.4521612
38.64775726,-121.4423479
38.51272351,-121.5183333
38.55128541,-121.4671318
38.48472747,-121.4608299
38.53128662,-121.4364025
38.60107058,-121.4199574
38.56946478,-121.4862332
38.6112148,-121.471755
38.56845333,-121.5074956
38.57143409,-121.492564
38.49788243,-121.5332347
38.50039411,-121.4808562
38.55056728,-121.3859386
38.63046166,-121.4425742
38.63763772,-121.4331423
38.62776914,-121.5221311
38.65012521,-121.4599427
38.56442488,-121.3846687
38.50596801,-121.4222955
38.62329722,-121.4385384
38.55108662,-121.4054638
38.65956858,-121.5048486
38.65831287,-121.438413
38.48782523,-121.5181204
38.59971248,-121.4284714
38.64302793,-121.5396858
38.61266409,-121.4988152
38.61344504,-121.4890137
38.61283605,-121.423624
38.57173197,-121.4903653
38.65875599,-121.451819
38.48934244,-121.4859396
38.63484756,-121.4438493
38.48160193,-121.4654193
38.6569451,-121.4377865
38.5791674,-121.4984069
38.50726336,-121.4321259
38.57262977,-121.465972
38.58285466,-121.4938681
38.48947366,-121.4951552
38.47317612,-121.468123
38.53514705,-121.471825
38.48292781,-121.4990513
38.55451921,-121.4300538
38.61483626,-121.4458043
38.59124596,-121.4832354
38.6111909,-121.4268781
38.58104084,-121.4916456
38.5906691,-121.481959
38.587136,-121.4883415
38.63475409,-121.4347477
38.49580633,-121.4737197
38.5906691,-121.481959
38.58243993,-121.5014414
38.62610032,-121.4989028
38.54804158,-121.4256229
38.52131791,-121.4982191
38.46753799,-121.4216597
38.56037767,-121.4866729
38.6101634,-121.4790946
38.58314743,-121.4974099
38.50684258,-121.4829201
38.57209021,-121.4102522
38.63448929,-121.4522227
38.47295223,-121.4281268
38.54888945,-121.4107516
38.54672494,-121.4467668
38.52469057,-121.4442915
38.59124596,-121.4832354
38.5488551,-121.4908853
38.56855432,-121.4908532
38.58148094,-121.4981108
38.54850275,-121.4687016
38.57087568,-121.4861182
38.63980996,-121.4578571
38.58612197,-121.48322
38.54665856,-121.4386867
38.46365645,-121.4363632
38.57164676,-121.4701627
38.62783484,-121.5234154
38.50963304,-121.5395917
38.55199422,-121.4960208
38.51692224,-121.5002562
38.53863585,-121.4667542
38.55451604,-121.4674364
38.50812472,-121.5178296
38.57686552,-121.4956981
38.61460058,-121.4487811
38.53514629,-121.4937694
38.58138778,-121.483793
38.57795857,-121.5078603
38.51690753,-121.4316473
38.59657483,-121.4303406
38.61377272,-121.4496554
38.53450711,-121.4681974
38.47566977,-121.5027455
38.53361515,-121.4946473
38.49502083,-121.4840434
38.57917936,-121.4892102
38.55719536,-121.4100955
38.58176769,-121.4920847
38.46175837,-121.4179521
38.5262375,-121.4215197
38.5797426,-121.4987072
38.53955897,-121.4311068
38.54718182,-121.5084361
38.57372161,-121.4826732
38.51613758,-121.4111198
38.53015137,-121.4162304
38.58615671,-121.4879497
38.52635817,-121.416569
38.53735699,-121.4687076
38.4971084,-121.510727
38.6296408,-121.463553
38.53877351,-121.465047
38.52496323,-121.4438874
38.52943634,-121.422581
38.61390001,-121.421127
38.50298477,-121.5346969
38.52835927,-121.4137141
38.52943634,-121.422581
38.52943634,-121.422581
38.47676441,-121.4561777
38.5322315,-121.4143431
38.50298477,-121.5346969
38.62834524,-121.4461579
38.63297991,-121.4169566
38.493322,-121.4732803
38.48285946,-121.5029365
38.58184562,-121.5011657
38.51613758,-121.4111198
38.53315305,-121.419027
38.52745012,-121.4120437
38.52860039,-121.422343
38.5288747,-121.4211872
38.52962554,-121.4186887
38.56124982,-121.511165
38.49641294,-121.5105536
38.52679481,-121.4198513
38.54146972,-121.4254625
38.53017083,-121.4173663
38.59664183,-121.423349
38.65847399,-121.5161468
38.55542922,-121.4829107
38.49869042,-121.4793661
38.52758492,-121.4115532
38.47581524,-121.4196575
38.53057968,-121.4178524
38.52718667,-121.4712477
38.49601155,-121.4592772
38.52792486,-121.422338
38.49372331,-121.5247086
38.54874242,-121.4576223
38.48658549,-121.5151766
38.53044268,-121.4173676
38.52997079,-121.4681928
38.53114288,-121.4211933
38.49742308,-121.47238
38.51554344,-121.4790195
38.53166844,-121.4170325
38.49180749,-121.5222477
38.62489157,-121.440024
38.54439581,-121.3908868
38.53144221,-121.4108607
38.61000927,-121.4470317
38.53144221,-121.4108607
38.53114234,-121.4107513
38.52676364,-121.4120459
38.60918188,-121.4259738
38.54675579,-121.4538401
38.4955943,-121.5222888
38.52676364,-121.4120459
38.53043731,-121.4206712
38.5262375,-121.4215197
38.57920289,-121.493943
38.58464151,-121.4868341
38.491127,-121.5250368
38.51505369,-121.5227003
38.6184743,-121.4210338
38.53223561,-121.4167866
38.53144221,-121.4108607
38.61872505,-121.5053633
38.51382164,-121.5269234
38.49681243,-121.5307469
38.47616031,-121.5327897
38.52648208,-121.4112162
38.54139021,-121.4752017
38.52917414,-121.4114177
38.64413073,-121.4273239
38.6437302,-121.426844
38.5182915,-121.5135563
38.61000957,-121.4465208
38.51170141,-121.4435468
38.6476726,-121.4569009
38.63862878,-121.3815598
38.48435676,-121.4538072
38.49742726,-121.5108052
38.53881527,-121.479014
38.51646465,-121.5146732
38.51626989,-121.4365804
38.44594829,-121.4253051
38.48621943,-121.5189173
38.54919426,-121.4709972
38.48460818,-121.4908472
38.62203999,-121.4755356
38.56713881,-121.4685593
38.6697424,-121.5016816
38.49136508,-121.4869243
38.61576515,-121.4471131
38.5797426,-121.4987072
38.64361887,-121.4199227
38.47581524,-121.4196575
38.64444377,-121.4351575
38.47433721,-121.4189709
38.50912795,-121.5403218
38.47581524,-121.4196575
38.56819418,-121.4895092
38.62192663,-121.4322662
38.6324535,-121.4248097
38.57991197,-121.4966071
38.64009771,-121.5327445
38.51522221,-121.5183094
38.57900945,-121.489911
38.50921424,-121.4808935
38.57341789,-121.4689637
38.61211702,-121.4948783
38.51177748,-121.4416695
38.47713447,-121.4885251
38.66417322,-121.5257956
38.46365037,-121.4384971
38.64287128,-121.450194
38.5513666,-121.4686663
38.54883395,-121.4696677
38.59714644,-121.4520581
38.61992921,-121.4192999
38.60907905,-121.4803834
38.61138598,-121.4472415
38.63982914,-121.4068418
38.50304742,-121.4791876
38.46715727,-121.4482596
38.56018718,-121.4870624
38.51432608,-121.4096668
38.61648144,-121.4516505
38.6697424,-121.5016816
38.52393465,-121.388611
38.5217126,-121.4177744
38.50557133,-121.4331388
38.60350711,-121.4646139
38.60027317,-121.4252477
38.49192221,-121.551578
38.53517026,-121.4473982
38.61783155,-121.4503031
38.60218075,-121.4681757
38.48550389,-121.5010455
38.61812954,-121.459947
38.54454919,-121.4575843
38.5470458,-121.4325052
38.52652786,-121.4443436
38.55292689,-121.427895
38.63822005,-121.4068481
38.48147413,-121.4362016
38.63910642,-121.528
38.43799945,-121.4177615
38.62973626,-121.5230491
38.5741441,-121.431646
38.63822005,-121.4068481
38.55952278,-121.4622826
38.47581524,-121.4196575
38.50795563,-121.4305094
38.63862878,-121.3815598
38.63862878,-121.3815598
38.60108154,-121.456171
38.5494469,-121.40432
38.4681451,-121.4233592
38.53626488,-121.4852801
38.66689185,-121.5231576
38.53217607,-121.4386118
38.4706931,-121.4271773
38.52733127,-121.4968975
38.61514712,-121.4540197
38.61294057,-121.4461725
38.44781576,-121.4421622
38.61865064,-121.4808282
38.57342085,-121.4768514
38.63485301,-121.4660204
38.52324663,-121.5048399
38.47581524,-121.4196575
38.5286339,-121.4977727
38.56987859,-121.4910186
38.48149327,-121.4644874
38.50096483,-121.5090513
38.52472122,-121.497206
38.61058202,-121.5334978
38.62069319,-121.5013594
38.52335069,-121.4120984
38.56644821,-121.48899
38.51133269,-121.4445317
38.63437819,-121.4387627
38.55161009,-121.4572299
38.51926114,-121.4239425
38.52003,-121.4311541
38.64998963,-121.5323364
38.49601155,-121.4592772
38.56104193,-121.4143199
38.6296517,-121.4755286
38.62559095,-121.443841
38.63411086,-121.5271508
38.61308537,-121.4990818
38.55443686,-121.4278339
38.49362212,-121.458006
38.5563198,-121.4703569
38.50661145,-121.4346997
38.61013165,-121.4954943
38.55500397,-121.4714437
38.57846394,-121.4957638
38.51023478,-121.5128703
38.5554124,-121.4093934
38.55394974,-121.425397
38.56749245,-121.4960582
38.58029802,-121.4277944
38.6126813,-121.456947
38.60938371,-121.5271363
38.62974422,-121.4808279
38.57826555,-121.4344047
38.58419516,-121.4914727
38.47394034,-121.4594267
38.64509274,-121.4203309
38.53290342,-121.4109325
38.49451616,-121.5126595
38.45006998,-121.4291863
38.55155646,-121.3896927
38.62984389,-121.4397435
38.6264498,-121.4301509
38.52904451,-121.4727965
38.46833142,-121.4423059
38.63908268,-121.4042501
38.5393973,-121.4753422
38.53159017,-121.4734384
38.57372161,-121.4826732
38.53069245,-121.4894103
38.54106323,-121.47576
38.5393973,-121.4753422
38.53391703,-121.4629125
38.62009248,-121.426719
38.56890331,-121.3982046
38.60960014,-121.4470349
38.64449478,-121.4503321
38.5554124,-121.4093934
38.52454934,-121.4238404
38.54482538,-121.4758058
38.67245501,-121.5015961
38.45877009,-121.4316068
38.57916319,-121.5006108
38.55681883,-121.4744133
38.5767314,-121.489532
38.57637679,-121.4882018
38.57712226,-121.4909914
38.61158147,-121.4502358
38.53117884,-121.4699527
38.66283184,-121.528827
38.5533905,-121.4621574
38.52904451,-121.4727965
38.61393325,-121.4717489
38.57428724,-121.4645499
38.53159017,-121.4734384
38.47586021,-121.5152564
38.55060706,-121.4689027
38.62495215,-121.4260323
38.57874706,-121.5015372
38.54106323,-121.47576
38.65735092,-121.5102676
38.5505294,-121.3933346
38.53452891,-121.4741684
38.51286852,-121.4189929
38.5399031,-121.4754644
38.54434873,-121.4564145
38.48093723,-121.4630104
38.48250578,-121.4787435
38.64191365,-121.3745288
38.6662188,-121.5158001
38.63862878,-121.3815598
38.52488785,-121.4717471
38.53366299,-121.4739615
38.48794356,-121.5335826
38.47000751,-121.4563619
38.64558877,-121.4146721
38.52799984,-121.4725316
38.50316747,-121.465181
38.6038294,-121.4219821
38.59102702,-121.4778909
38.56586845,-121.4821111
38.52904451,-121.4727965
38.52997919,-121.4730308
38.47431447,-121.4348784
38.49540836,-121.5231426
38.52633116,-121.4727187
38.51181739,-121.4402677
38.44947376,-121.4414788
38.57151899,-121.4862884
38.55199422,-121.4960208
38.64998963,-121.5323364
38.56356872,-121.4388125
38.57052225,-121.4521612
38.52803387,-121.4733703
38.65275137,-121.5335334
38.55067586,-121.4946908
38.53140402,-121.4436379
38.53092764,-121.473272
38.56148913,-121.4403257
38.55337722,-121.4569611
38.53366299,-121.4739615
38.52803387,-121.4733703
38.62055915,-121.4189763
38.544558,-121.4618254
38.56388684,-121.4774355
38.54675579,-121.4538401
38.5393973,-121.4753422
38.52488785,-121.4717471
38.52904451,-121.4727965
38.63076504,-121.4800678
38.5069236,-121.4233955
38.55982692,-121.4857011
38.61256421,-121.4941577
38.49466185,-121.5212433
38.55868443,-121.4734483
38.53795521,-121.4650462
38.54146972,-121.4254625
38.56285677,-121.4695145
38.54751665,-121.4509881
38.49407763,-121.4673944
38.50298477,-121.5346969
38.65262086,-121.4699668
38.63486114,-121.4449624
38.54454369,-121.4558291
38.54049185,-121.4763166
38.5394462,-121.4355549
38.58370044,-121.5008344
38.58602101,-121.4883111
38.53092764,-121.473272
38.52559491,-121.4726437
38.62290045,-121.4886519
38.50450574,-121.4181768
38.58039221,-121.4425982
38.52903959,-121.4705174
38.56094454,-121.5039523
38.59283398,-121.4809741
38.60468382,-121.4315006
38.52903959,-121.4705174
38.55788924,-121.5125729
38.58052479,-121.4630968
38.53970995,-121.4585685
38.53184858,-121.473503
38.63292418,-121.4305962
38.52659231,-121.4721784
38.58121716,-121.4818667
38.61931721,-121.5090098
38.64245072,-121.5100794
38.49407763,-121.4673944
38.50749407,-121.5437781
38.48934244,-121.4859396
38.46830127,-121.42384
38.54815629,-121.4758233
38.47849643,-121.4854238
38.61982993,-121.503035
38.55367374,-121.4729887
38.52199137,-121.4990149
38.44688612,-121.4429865
38.49511942,-121.4760448
38.53184858,-121.473503
38.53184858,-121.473503
38.52904451,-121.4727965
38.47421612,-121.42717
38.53405028,-121.4776224
38.63816052,-121.5365208
38.60154457,-121.42747
38.61058078,-121.5002858
38.60240036,-121.4295032
38.65603463,-121.5152564
38.56907718,-121.4799892
38.46712113,-121.4289453
38.58076474,-121.4963282
38.5796521,-121.4943141
38.51063877,-121.4912627
38.57381016,-121.4736865
38.64444404,-121.4576293
38.5392541,-121.4650574
38.53366299,-121.4739615
38.56143749,-121.3867789
38.61112645,-121.4931565
38.61302483,-121.4593557
38.58431639,-121.4810431
38.53951607,-121.4352432
38.48648604,-121.4558032
38.50487902,-121.4816448
38.46831178,-121.4309511
38.53506546,-121.417634
38.5584422,-121.4281865
38.58138835,-121.4622017
38.47295223,-121.4281268
38.47316243,-121.4289878
38.60643063,-121.4585133
38.50718879,-121.4768614
38.57007662,-121.4886003
38.62817573,-121.5391236
38.5584422,-121.4281865
38.56783954,-121.4881721
38.47337967,-121.490763
38.57188611,-121.4648897
38.51087148,-121.4830552
38.53212412,-121.4908928
38.56769563,-121.4885404
38.56783954,-121.4881721
38.55494654,-121.3791447
38.51639588,-121.4231443
38.56725848,-121.4984557
38.58316799,-121.4996207
38.50913035,-121.4830084
38.51054067,-121.415863
38.60719135,-121.4265847
38.54023875,-121.4219971
38.57629892,-121.4830358
38.4875421,-121.4549812
38.55342594,-121.4043498
38.57499264,-121.4789247
38.52472204,-121.4134015
38.57251407,-121.4494805
38.55555724,-121.4723384
38.53955707,-121.4760613
38.61923472,-121.4812614
38.53502991,-121.5043072
38.62504244,-121.5102971
38.46792527,-121.4434966
38.6649083,-121.4975722
38.52042714,-121.4986029
38.62009985,-121.4590851
38.61384139,-121.4508169
38.64299789,-121.5194346
38.47429277,-121.4503108
38.60990782,-121.4505252
38.56133787,-121.5131614
38.57874934,-121.4919558
38.4706931,-121.4271773
38.65741543,-121.4640303
38.68025769,-121.5045087
38.56647048,-121.4909275
38.54106323,-121.47576
38.6237857,-121.513771
38.47078576,-121.4370963
38.55735796,-121.4764341
38.54438547,-121.4684595
38.62989225,-121.4982215
38.47425283,-121.4368769
38.62704884,-121.4352848
38.61701338,-121.4962227
38.55464254,-121.4722717
38.49162504,-121.543006
38.61624915,-121.4202994
38.45718227,-121.4133413
38.587136,-121.4883415
38.57307015,-121.4590954
38.66253327,-121.5027127
38.48429181,-121.4882258
38.57642774,-121.4848294
38.57957708,-121.4934856
38.62376224,-121.5088602
38.55124956,-121.4279854
38.63592285,-121.4598647
38.48916359,-121.4901998
38.55415996,-121.4803182
38.6069517,-121.4292113
38.54238493,-121.4278431
38.45421346,-121.4392522
38.59667389,-121.5056982
38.47433721,-121.4189709
38.55211324,-121.4843929
38.55442719,-121.4702136
38.58135818,-121.4882605
38.54041688,-121.4559025
38.63592285,-121.4598647
38.57626112,-121.4875031
38.5694759,-121.437248
38.44809336,-121.4270617
38.61502086,-121.4581226
38.60671206,-121.4605654
38.58390985,-121.4978243
38.47381246,-121.4260625
38.49576768,-121.4803518
38.54485146,-121.4990502
38.58245916,-121.4747386
38.50958079,-121.4248698
38.58395418,-121.4829418
38.63437819,-121.4387627
38.53403303,-121.4804997
38.49549417,-121.5465242
38.53505117,-121.4169769
38.57517889,-121.4800392
38.53047919,-121.4871361
38.46308183,-121.4407368
38.59773592,-121.4330466
38.594323,-121.505613
38.53085426,-121.4807291
38.53272069,-121.4155102
38.48934244,-121.4859396
38.66946015,-121.4836208
38.66946015,-121.4836208
38.49221076,-121.5051808
38.59657483,-121.4303406
38.65407136,-121.5048798
38.61972393,-121.4746566
38.61364029,-121.4369555
38.54146972,-121.4254625
38.52594221,-121.52225
38.60992565,-121.4578044
38.61236933,-121.4973299
38.58137649,-121.4974538
38.46910016,-121.4613879
38.49575914,-121.4827348
38.46714906,-121.4213101
38.62825953,-121.5093788
38.60992565,-121.4578044
38.53540586,-121.4725782
38.63862878,-121.3815598
38.56756469,-121.4994153
38.50843245,-121.4253159
38.62053425,-121.4487142
38.62968232,-121.446116
38.52199137,-121.4990149
38.51048773,-121.406008
38.50298477,-121.5346969
38.62692723,-121.4569435
38.55155803,-121.4684935
38.47575377,-121.4923774
38.51293868,-121.423686
38.44924246,-121.4087833
38.56931527,-121.405123
38.58532585,-121.490702
38.579563,-121.4952908
38.61435132,-121.4629401
38.60650209,-121.4254704
38.47387328,-121.489991
38.50298477,-121.5346969
38.57498453,-121.5071707
38.62715545,-121.5016083
38.61536788,-121.4948028
38.55973557,-121.4974104
38.54395353,-121.4647075
38.65847399,-121.5161468
38.4828813,-121.4946743
38.53599087,-121.4909981
